Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR8136132,2018-10-30 18:02:11,2018-10-30 17:48:56,31152,15576000,31152,500,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136132/SRR8136132.sralite.1,SRX4957118,D20140624,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996940,SAMN05204317,simple,1592332,sludge metagenome,D20140624,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,46AC3EB32990065E82A17515F8951FC9,841FB06913EE16314E0B85D24B77815B
SRR8136133,2018-10-30 17:32:17,2018-10-30 17:26:15,67780,33890000,67780,500,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136133/SRR8136133.sralite.1,SRX4957119,D20140625,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996941,SAMN05204318,simple,1592332,sludge metagenome,D20140625,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,77306FFD9A7B8C2D8AE8198874B2256C,AF6F9FB684D49A5088DF06C5994F3171
SRR8136134,2018-10-30 17:32:17,2018-10-30 17:28:39,61708,30854000,61708,500,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136134/SRR8136134.sralite.1,SRX4957120,D20140626,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996942,SAMN05204319,simple,1592332,sludge metagenome,D20140626,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,9F1544F9984D03860A49EEA3CDBD76A2,2A649DC7C6BBB68430097D30E18CE3C8
SRR8136135,2018-10-30 18:02:11,2018-10-30 17:43:31,50394,25197000,50394,500,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136135/SRR8136135.sralite.1,SRX4957121,D20140627,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996943,SAMN05204320,simple,1592332,sludge metagenome,D20140627,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,A4CF436622BC4F1D91E6C8F7FCFD8539,FA04E1D7CFFC249E3D15E68092AA30F6
SRR8136136,2018-10-30 17:32:17,2018-10-30 17:26:32,32889,16444500,32889,500,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136136/SRR8136136.sralite.1,SRX4957122,D20140630,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996944,SAMN05204321,simple,1592332,sludge metagenome,D20140630,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,A00F6051D85C229AB2E6A06DD62611DA,B433FBDD87782F2BC9989308C8584411
SRR8136137,2018-10-30 18:02:11,2018-10-30 17:41:22,48062,24031000,48062,500,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136137/SRR8136137.sralite.1,SRX4957123,D20140702,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996945,SAMN05204322,simple,1592332,sludge metagenome,D20140702,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,EB0A4ED60ACBF57B5FD4EBEAC8892C23,CE9BF1027C5332D9010A067D0A2AEEAF
SRR8136138,2018-10-30 18:02:11,2018-10-30 17:31:38,42092,21046000,42092,500,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR008/136/SRR8136138.sralite.1,SRX4957124,D20140703,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996946,SAMN05204323,simple,1592332,sludge metagenome,D20140703,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,D4E840580F4C84D30B28A8BE2C3A59E4,3AD5A9EA730E18BA5387CB5B6D97D01F
SRR8136139,2018-10-30 17:32:17,2018-10-30 17:27:22,50800,25400000,50800,500,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136139/SRR8136139.sralite.1,SRX4957125,D20140704,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996947,SAMN05204324,simple,1592332,sludge metagenome,D20140704,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,6512E4D9DACC0C82C324582E25E2CDFF,54DEBF7E3E95B06C82D8C009CBE6F5B5
SRR8136140,2018-10-30 18:02:11,2018-10-30 17:45:56,75222,37611000,75222,500,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136140/SRR8136140.sralite.1,SRX4957126,D20140707,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3997032,SAMN05204325,simple,1592332,sludge metagenome,D20140707,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,FA93A226C9858A330F3CFEEBC6BEF4B4,FD9CE147A9A86C30D22AF4AF988A7254
SRR8136141,2018-10-30 18:02:11,2018-10-30 17:42:49,55633,27816500,55633,500,17,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136141/SRR8136141.sralite.1,SRX4957127,D20140708,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996948,SAMN05204326,simple,1592332,sludge metagenome,D20140708,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,DEC163B54E4524F5CDEF272C0E35C856,00DBB511739708F30A07C5E8288B7807
SRR8136142,2018-10-30 18:02:11,2018-10-30 17:40:41,70659,35329500,70659,500,22,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136142/SRR8136142.sralite.1,SRX4957128,D20140709,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996949,SAMN05204327,simple,1592332,sludge metagenome,D20140709,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,11715A226CF40F4F7AF0EBBCA74ADF2B,2E30D0047936005FEF63B557F8958699
SRR8136143,2018-10-30 18:02:11,2018-10-30 17:43:17,75130,37565000,75130,500,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136143/SRR8136143.sralite.1,SRX4957129,D20140710,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996950,SAMN05204328,simple,1592332,sludge metagenome,D20140710,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,B642382454DDAE96B44B3CD5022003AF,7D43317A931E960E7A0531DE672D63A7
SRR8136144,2018-10-30 17:32:17,2018-10-30 17:28:10,48489,24244500,48489,500,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136144/SRR8136144.sralite.1,SRX4957130,D20140711,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996951,SAMN05204329,simple,1592332,sludge metagenome,D20140711,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,58956D604DBBDBBB5A3B89981541066F,6D1130B280187BFB7CC89A80E7AC6A02
SRR8136145,2018-10-30 18:06:11,2018-10-30 17:40:44,134318,67159000,134318,500,41,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136145/SRR8136145.sralite.1,SRX4957131,D20140714,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996952,SAMN05204330,simple,1592332,sludge metagenome,D20140714,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,31A8259CFE5CD28D35AB2F8E486186AF,1C7184EAE377078AB264DBA601DB08AD
SRR8136146,2018-10-30 18:06:11,2018-10-30 17:53:13,158745,79372500,158745,500,49,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136146/SRR8136146.sralite.1,SRX4957132,D20140715,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996953,SAMN05204331,simple,1592332,sludge metagenome,D20140715,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,23CB4A810CEF529ADEAB58270AFC0F21,FA76553D78FAB30E1CFC08E218E6E7F8
SRR8136147,2018-10-30 18:02:11,2018-10-30 17:32:09,98134,49067000,98134,500,30,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136147/SRR8136147.sralite.1,SRX4957133,D20140716,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996954,SAMN05204332,simple,1592332,sludge metagenome,D20140716,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,D9D4B4C797DD18E4BBB15AF4F8EF9963,759F98826EB177BEA9C788336BB9BE90
SRR8136148,2018-10-30 18:02:11,2018-10-30 17:32:39,70555,35277500,70555,500,21,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136148/SRR8136148.sralite.1,SRX4957134,D20140717,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996955,SAMN05204333,simple,1592332,sludge metagenome,D20140717,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,CA13EC58F7BCDCD98ED587755F7A4F5A,5BEBC231AAEAE572EAE87E501614E98E
SRR8136149,2018-10-30 18:02:11,2018-10-30 17:44:48,61456,30728000,61456,500,19,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136149/SRR8136149.sralite.1,SRX4957135,D20140718,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996956,SAMN05204334,simple,1592332,sludge metagenome,D20140718,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,5E77D95A2579BBCFC89136285897C4CA,EB333CE70D1EC8953868F86398BA36B2
SRR8136150,2018-10-30 18:02:11,2018-10-30 17:29:33,91539,45769500,91539,500,28,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136150/SRR8136150.sralite.1,SRX4957136,D20140721,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996957,SAMN05204335,simple,1592332,sludge metagenome,D20140721,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,76193F5B775C1A5436F41FCCA8CE2C40,AE8472E7C58BA41751B9B9F092833F3C
SRR8136151,2018-10-30 18:02:11,2018-10-30 17:32:51,108165,54082500,108165,500,33,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136151/SRR8136151.sralite.1,SRX4957137,D20140722,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996958,SAMN05204336,simple,1592332,sludge metagenome,D20140722,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,386573342CA4687C364A42088937B72E,481BD5574D03E4C2FC57ABE71C876957
SRR8136152,2018-10-30 18:02:11,2018-10-30 17:33:24,88008,44004000,88008,500,27,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136152/SRR8136152.sralite.1,SRX4957138,D20140723,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996959,SAMN05204337,simple,1592332,sludge metagenome,D20140723,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,5E3818795936D78D93BDB3E3E5AF5EDF,00F3DBAD2F1F148E741A1AE472FCC3E8
SRR8136153,2018-10-30 18:02:11,2018-10-30 17:45:50,99599,49799500,99599,500,30,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136153/SRR8136153.sralite.1,SRX4957139,D20140724,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996960,SAMN05204338,simple,1592332,sludge metagenome,D20140724,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,8FE3E5A4D778D7687AA8AC058CC03566,28F8E0CF61DB359A5E130BDCE5D3EAA0
SRR8136154,2018-10-30 18:02:11,2018-10-30 17:32:24,127684,63842000,127684,500,39,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR008/136/SRR8136154.sralite.1,SRX4957140,D20140725,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996961,SAMN05204339,simple,1592332,sludge metagenome,D20140725,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,A61A980E10D83A1F941FA9C5572C0B10,864B62F55D99A370783183DCC7E68A27
SRR8136155,2018-10-30 18:06:11,2018-10-30 17:34:23,123414,61707000,123414,500,38,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136155/SRR8136155.sralite.1,SRX4957141,D20140728,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996963,SAMN05204340,simple,1592332,sludge metagenome,D20140728,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,3C7BA1E02DEF3A4A3044DCE54DB4CE58,39D4225372479BB0CCCA13E053F4E8B6
SRR8136156,2018-10-30 18:02:11,2018-10-30 17:46:03,51127,25563500,51127,500,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136156/SRR8136156.sralite.1,SRX4957142,D20140729,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996962,SAMN05204341,simple,1592332,sludge metagenome,D20140729,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,D9A4D43F156E7BC9322599424A7B27ED,EA6387F34C25355032840236C7FDE0AD
SRR8136157,2018-10-30 18:02:11,2018-10-30 17:33:34,86844,43422000,86844,500,27,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136157/SRR8136157.sralite.1,SRX4957143,D20140730,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996964,SAMN05204342,simple,1592332,sludge metagenome,D20140730,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,6E14A5FCB9C6BEDD088FB47A3049CB26,249C8E4DC70C607C69D10793B7A5D317
SRR8136158,2018-10-30 18:02:11,2018-10-30 17:32:33,72819,36409500,72819,500,22,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136158/SRR8136158.sralite.1,SRX4957144,D20140731,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996965,SAMN05204343,simple,1592332,sludge metagenome,D20140731,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,B41D3BDA01DD1D85BB9AD5F5F56A4A06,81256E75BDABEB89E6416E49191C41CB
SRR8136159,2018-10-30 18:02:11,2018-10-30 17:36:40,78669,39334500,78669,500,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136159/SRR8136159.sralite.1,SRX4957145,D20140801,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996967,SAMN05204344,simple,1592332,sludge metagenome,D20140801,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,7F6CB5958EDBDA0C11179DEB288D0F57,228CF116EFA42EF21126B97210A6B7CB
SRR8136160,2018-10-30 18:02:11,2018-10-30 17:44:54,73575,36787500,73575,500,22,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136160/SRR8136160.sralite.1,SRX4957146,D20140804,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996966,SAMN05204345,simple,1592332,sludge metagenome,D20140804,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,B4CE4FB304C99FA552189D9D12EB35F5,036B2D9DD8394375E68F752833EA7D73
SRR8136161,2018-10-30 18:02:11,2018-10-30 17:35:55,48583,24291500,48583,500,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136161/SRR8136161.sralite.1,SRX4957147,D20140805,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996968,SAMN05204346,simple,1592332,sludge metagenome,D20140805,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,76A235710911D3AF15F066C1BC406694,E0E34B7EE43803A7FB30EE57192E4B92
SRR8136162,2018-10-30 18:02:11,2018-10-30 17:34:21,79453,39726500,79453,500,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR008/136/SRR8136162.sralite.1,SRX4957148,D20140806,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996969,SAMN05204347,simple,1592332,sludge metagenome,D20140806,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,48EC44B46895BD10AAC0A9440966AF51,E7F041FDD42E182C4B0CC9CC57F5F362
SRR8136163,2018-10-30 18:02:11,2018-10-30 17:32:51,89683,44841500,89683,500,28,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136163/SRR8136163.sralite.1,SRX4957149,D20140807,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996970,SAMN05204348,simple,1592332,sludge metagenome,D20140807,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,396994A8243EA8F9EA043B91B9BD2429,2D985A7E7ACB4D51E8A783FF05132CA4
SRR8136164,2018-10-30 18:02:11,2018-10-30 17:32:46,79641,39820500,79641,500,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136164/SRR8136164.sralite.1,SRX4957150,D20140808,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996971,SAMN05204349,simple,1592332,sludge metagenome,D20140808,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,7ADB5226D328F4F63E80AD1FFAB93999,5E05B79D72039033B96C010917C63215
SRR8136165,2018-10-30 18:02:12,2018-10-30 17:35:14,87716,43858000,87716,500,27,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136165/SRR8136165.sralite.1,SRX4957151,D20140811,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996972,SAMN05204350,simple,1592332,sludge metagenome,D20140811,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,879D2ADBFF40C1DCB5A0926886CF3B1C,78C721437D808241F267DE2D2024FF86
SRR8136166,2018-10-30 18:02:12,2018-10-30 17:33:39,110751,55375500,110751,500,34,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136166/SRR8136166.sralite.1,SRX4957152,D20140812,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996973,SAMN05204351,simple,1592332,sludge metagenome,D20140812,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,CE4884BFD8040FEFDAB1438B42833748,38C7D9B7502F96673411A8D30BDFF2DD
SRR8136167,2018-10-30 18:06:11,2018-10-30 17:35:57,99120,49560000,99120,500,31,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136167/SRR8136167.sralite.1,SRX4957153,D20140813,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996974,SAMN05204352,simple,1592332,sludge metagenome,D20140813,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,24F54A3663AE2DDDB8BDDF4FC6079B7E,A9AA5600B4449574BEB6B16A86C294CE
SRR8136168,2018-10-30 18:02:12,2018-10-30 17:34:48,63015,31507500,63015,500,19,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136168/SRR8136168.sralite.1,SRX4957154,D20140814,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996975,SAMN05204353,simple,1592332,sludge metagenome,D20140814,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,3399538286BBB2E4DCD06FCF067DE960,D46D4C22DB2F3B7093DD7BA31983F84B
SRR8136169,2018-10-30 18:02:12,2018-10-30 17:34:36,127838,63919000,127838,500,39,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136169/SRR8136169.sralite.1,SRX4957155,D20140815,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996976,SAMN05204354,simple,1592332,sludge metagenome,D20140815,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,6F41BD8CDBE5D89D843BD4BA542FDA23,B705C713C44663A759CED16495034E10
SRR8136170,2018-10-30 18:06:11,2018-10-30 17:33:39,124976,62488000,124976,500,37,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136170/SRR8136170.sralite.1,SRX4957156,D20140818,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996977,SAMN05204355,simple,1592332,sludge metagenome,D20140818,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,9BDE34686225387CF88D97356E7082E8,230C3E434B8E38920EF5ACC2039E52F9
SRR8136171,2018-10-30 18:06:11,2018-10-30 17:51:12,98427,49213500,98427,500,30,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136171/SRR8136171.sralite.1,SRX4957157,D20140819,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996978,SAMN05204356,simple,1592332,sludge metagenome,D20140819,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,C85E7D3E280F14D1D7767536BCC2A2B3,1017A0CA82FF123E68C92FD2ABB0FFC4
SRR8136172,2018-10-30 18:06:11,2018-10-30 17:36:27,78218,39109000,78218,500,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136172/SRR8136172.sralite.1,SRX4957158,D20140820,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996979,SAMN05204357,simple,1592332,sludge metagenome,D20140820,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,33F5AE8682DD72F657F6649D258EFB7B,31948889E0EE57FE95CF48CC2A0F45AB
SRR8136173,2018-10-30 18:02:12,2018-10-30 17:34:53,63039,31519500,63039,500,19,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136173/SRR8136173.sralite.1,SRX4957159,D20140821,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996980,SAMN05204358,simple,1592332,sludge metagenome,D20140821,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,8F47C305579F8328185CBC92A8F16391,0B432523C739DE73261372BD90C778E8
SRR8136174,2018-10-30 18:02:12,2018-10-30 17:46:01,76462,38231000,76462,500,22,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136174/SRR8136174.sralite.1,SRX4957160,D20140822,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996981,SAMN05204359,simple,1592332,sludge metagenome,D20140822,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,4F0662DF0129C8C5331023D3E6988B8D,B21072C0A74476EB39A90BBD7786EF94
